,name,score
1857,B4_2_B4_1_B1chengji_26,4.3966535e-05
1858,A20_1_A16_hnew_14,4.3966535e-05
1859,A5_intTarget_0.0_mean*yb_cut_mean_intTarget_4.0_mean,4.3966535e-05
1860,A15_intTarget_3.0_mean,4.3966535e-05
1861,样本id_cut_intTarget_3.0_mean*A15_intTarget_1.0_mean,4.3966535e-05
1862,B9_5,4.3966535e-05
1863,yb_cut_mean_13,4.3966535e-05
1864,A24_3,4.3966535e-05
1865,yb_cut_mean_intTarget_3.0_mean/A27_intTarget_0.0_mean,4.3966535e-05
1866,A24_hnew_A20_2_intTarget_1.0_mean,4.3966535e-05
1867,yb_cut_mean_intTarget_1.0_mean*A15_intTarget_1.0_mean,4.3966535e-05
1868,样本id_cut_93,4.3966535e-05
1869,B12_intTarget_2.0_mean,4.3966535e-05
1870,A26_hnew_A24_hnew_intTarget_2.0_mean,4.3966535e-05
1871,B6_intTarget_4.0_mean,4.3966535e-05
1872,A11_3,4.3966535e-05
1873,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean/A15_intTarget_1.0_mean,4.3966535e-05
1874,B4_2_B4_1_intTarget_1.0_mean,4.3966535e-05
1875,yb_cut_mean_19,4.3966535e-05
1876,B7_hnew_B5_hnew_intTarget_0.0_mean,4.3966535e-05
1877,B9_0,4.3966535e-05
1878,B8_intTarget_4.0_mean,3.76856e-05
1879,yb_cut_mean_intTarget_0.0_mean/A15_intTarget_0.0_mean,3.76856e-05
1880,A9_hnew_A7_hnew_intTarget_1.0_mean,3.76856e-05
1881,样本id_cut_36,3.76856e-05
1882,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,3.76856e-05
1883,A16_hnew_A14_hnew_A15chengji_intTarget_0.0_mean,3.76856e-05
1884,B9_2_B9_1_0,3.76856e-05
1885,B11_2_B11_1_B8chengji_1,3.76856e-05
1886,A9_hnew_A7_hnew_intTarget_3.0_mean,3.76856e-05
1887,B14_to_yb_cut_mean_intTarget_1.0_mean,3.76856e-05
1888,B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,3.76856e-05
1889,A14_hnew_A11_hnew_A12chengji_intTarget_1.0_mean,3.76856e-05
1890,B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean*yb_cut_mean_intTarget_1.0_mean,3.76856e-05
1891,A28_intTarget_0.0_mean,3.76856e-05
1892,样本id_cut_33,3.76856e-05
1893,A17_intTarget_1.0_mean*yb_cut_mean_intTarget_1.0_mean,3.76856e-05
1894,B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean*yb_cut_mean_intTarget_4.0_mean,3.76856e-05
1895,A10_intTarget_1.0_mean*yb_cut_mean_intTarget_4.0_mean,3.76856e-05
1896,B11_1_B10_2_1,3.76856e-05
1897,A7_hnew_A5_hnew_A6chengji_1,3.76856e-05
1898,B14_to_A28_1_A26_hnew_intTarget_0.0_mean,3.76856e-05
1899,B4_1_A28_2_7,3.76856e-05
1900,A27_intTarget_1.0_mean*yb_cut_mean_intTarget_4.0_mean,3.76856e-05
1901,yb_cut_mean_intTarget_1.0_mean/yb_cut_mean_intTarget_0.0_mean,3.76856e-05
1902,yb_cut_mean_intTarget_0.0_mean/B6_intTarget_0.0_mean,3.76856e-05
1903,B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean*yb_cut_mean_intTarget_4.0_mean,3.76856e-05
1904,B7_intTarget_0.0_mean*yb_cut_mean_intTarget_4.0_mean,3.76856e-05
1905,B4_2_B4_1_intTarget_2.0_mean,3.76856e-05
1906,b14/a1_a3_a4_a19_b1_b12*yb_cut_mean_intTarget_4.0_mean,3.76856e-05
1907,yb_cut_mean_intTarget_3.0_mean*B6_intTarget_0.0_mean,3.76856e-05
1908,A24_12,3.76856e-05
1909,yb_cut_mean_intTarget_4.0_mean/B6_intTarget_0.0_mean,3.76856e-05
1910,样本id_cut_57,3.76856e-05
1911,B14_to_A6_intTarget_2.0_mean,3.76856e-05
1912,A24_1,3.76856e-05
1913,yb_cut_mean_intTarget_3.0_mean*A27_intTarget_1.0_mean,3.76856e-05
1914,B9_2,3.76856e-05
1915,B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,3.76856e-05
1916,B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean,3.76856e-05
1917,B6_8,3.76856e-05
1918,yb_cut_mean_intTarget_2.0_mean/yb_cut_mean_intTarget_4.0_mean,3.76856e-05
1919,yb_cut_mean_intTarget_0.0_mean/A27_intTarget_0.0_mean,3.76856e-05
1920,A10_intTarget_4.0_mean,3.76856e-05
1921,B5_34,3.1404667e-05
1922,A20_2_A20_1_A17chengji_0,3.1404667e-05
1923,A11_42,3.1404667e-05
1924,B14_to_A5_intTarget_1.0_mean,3.1404667e-05
1925,yb_cut_std_32,3.1404667e-05
1926,B6_32,3.1404667e-05
1927,A15_intTarget_2.0_mean,3.1404667e-05
1928,A5_8,3.1404667e-05
1929,B4_2_B4_1_intTarget_0.0_mean,3.1404667e-05
1930,A9_30,3.1404667e-05
1931,A5_0,3.1404667e-05
1932,B4_2_B4_1_B1chengji_0,3.1404667e-05
1933,样本id_cut_intTarget_4.0_mean*yb_cut_mean_intTarget_1.0_mean,3.1404667e-05
1934,A26_hnew_A24_hnew_intTarget_3.0_mean,3.1404667e-05
1935,B5_intTarget_0.0_mean*yb_cut_mean_intTarget_4.0_mean,3.1404667e-05
1936,yb_cut_mean_intTarget_0.0_mean,3.1404667e-05
1937,B14_to_A24_intTarget_4.0_mean,3.1404667e-05
1938,B14_to_A20_1_A16_hnew_intTarget_3.0_mean,3.1404667e-05
1939,B7_2,3.1404667e-05
1940,B8_intTarget_2.0_mean,3.1404667e-05
1941,yb_cut_mean_intTarget_4.0_mean*A15_intTarget_1.0_mean,3.1404667e-05
1942,A20_2_A20_1_intTarget_3.0_mean,3.1404667e-05
1943,B7_25,3.1404667e-05
1944,样本id_cut_80,3.1404667e-05
1945,yb_cut_std_83,3.1404667e-05
1946,样本id_cut_79,3.1404667e-05
1947,A11_47,3.1404667e-05
1948,B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean*B6_intTarget_0.0_mean,3.1404667e-05
1949,B9_1_B7_hnew_B8chengji_10,3.1404667e-05
1950,B11_1_B10_2_intTarget_3.0_mean,3.1404667e-05
1951,B6_intTarget_0.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,3.1404667e-05
1952,B8_0,3.1404667e-05
1953,A28_1_A26_hnew_11,3.1404667e-05
1954,B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,3.1404667e-05
1955,A6_intTarget_1.0_mean*yb_cut_mean_intTarget_0.0_mean,3.1404667e-05
1956,A20_1_A16_hnew_5,3.1404667e-05
1957,A16_6,3.1404667e-05
1958,yb_cut_mean_intTarget_4.0_mean*A5_intTarget_2.0_mean,3.1404667e-05
1959,B5_5,3.1404667e-05
1960,样本id_cut_46,3.1404667e-05
1961,A24_40,3.1404667e-05
1962,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean,3.1404667e-05
1963,B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean,3.1404667e-05
1964,yb_cut_mean_intTarget_2.0_mean*yb_cut_mean_intTarget_1.0_mean,2.5123734e-05
1965,yb_cut_mean_87,2.5123734e-05
1966,A7_intTarget_3.0_mean,2.5123734e-05
1967,B14_to_B9_1_B7_hnew_intTarget_1.0_mean,2.5123734e-05
1968,A20_intTarget_0.0_mean,2.5123734e-05
1969,yb_cut_std_78,2.5123734e-05
1970,yb_cut_mean_intTarget_3.0_mean*A15_intTarget_1.0_mean,2.5123734e-05
1971,A26_hnew_A24_hnew_intTarget_4.0_mean,2.5123734e-05
1972,A7_intTarget_2.0_mean,2.5123734e-05
1973,B10_2_B10_1_0,2.5123734e-05
1974,B7_intTarget_0.0_mean,2.5123734e-05
1975,A25_1,2.5123734e-05
1976,yb_cut_mean_94,2.5123734e-05
1977,B14_to_A20_2_A20_1_A17chengji_intTarget_2.0_mean,2.5123734e-05
1978,A26_hnew_A24_hnew_intTarget_1.0_mean,2.5123734e-05
1979,A9_hnew_A7_hnew_intTarget_4.0_mean,2.5123734e-05
1980,A12_intTarget_4.0_mean,2.5123734e-05
1981,yb_cut_mean_intTarget_0.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,2.5123734e-05
1982,B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,2.5123734e-05
1983,样本id_cut_53,2.5123734e-05
1984,A11_49,2.5123734e-05
1985,yb_cut_mean_intTarget_2.0_mean,2.5123734e-05
1986,B14_to_A24_intTarget_0.0_mean,2.5123734e-05
1987,B11_intTarget_4.0_mean,2.5123734e-05
1988,yb_cut_mean_intTarget_2.0_mean/yb_cut_mean_intTarget_1.0_mean,2.5123734e-05
1989,A7_hnew_A5_hnew_intTarget_2.0_mean,2.5123734e-05
1990,yb_cut_mean_intTarget_1.0_mean/A15_intTarget_1.0_mean,2.5123734e-05
1991,样本id_cut_84,2.5123734e-05
1992,B7_hnew_B5_hnew_10,2.5123734e-05
1993,B8_intTarget_3.0_mean,2.5123734e-05
1994,A9_hnew_A7_hnew_intTarget_2.0_mean,2.5123734e-05
1995,A11_9,2.5123734e-05
1996,A16_hnew_A14_hnew_A15chengji_1,2.5123734e-05
1997,A14_hnew_A11_hnew_A12chengji_intTarget_3.0_mean,2.5123734e-05
1998,A12_0,2.5123734e-05
1999,yb_cut_mean_intTarget_4.0_mean*A15_intTarget_0.0_mean,2.5123734e-05
2000,A12_intTarget_0.0_mean*yb_cut_mean_intTarget_4.0_mean,2.5123734e-05
2001,A24_hnew_A20_2_A21chengji_0,2.5123734e-05
2002,B4_1_A28_2_5,2.5123734e-05
2003,B7_hnew_B5_hnew_8,2.5123734e-05
2004,B10_1_B9_2_B8chengji_18,2.5123734e-05
2005,A9_hnew_A7_hnew_A8chengji_intTarget_4.0_mean,2.5123734e-05
2006,样本id_cut_15,2.5123734e-05
2007,A27_intTarget_1.0_mean/A27_intTarget_0.0_mean,2.5123734e-05
2008,样本id_cut_intTarget_4.0_mean*yb_cut_mean_intTarget_3.0_mean,2.5123734e-05
2009,yb_cut_mean_intTarget_4.0_mean*B5_intTarget_1.0_mean,2.5123734e-05
2010,样本id_cut_7,2.5123734e-05
2011,B11_1_B10_2_B8chengji_0,2.5123734e-05
2012,A28_intTarget_4.0_mean,2.5123734e-05
2013,A19_intTarget_3.0_mean,2.5123734e-05
2014,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean,2.5123734e-05
2015,A24_39,2.5123734e-05
2016,yb_cut_std_19,2.5123734e-05
2017,样本id_cut_intTarget_3.0_mean*yb_cut_mean_intTarget_1.0_mean,2.5123734e-05
2018,A7_hnew_A5_hnew_A6chengji_7,2.5123734e-05
2019,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean*yb_cut_mean_intTarget_4.0_mean,2.5123734e-05
2020,B9_1_B7_hnew_1,2.5123734e-05
2021,yb_cut_mean_intTarget_4.0_mean*yb_cut_mean_intTarget_0.0_mean,2.5123734e-05
2022,B9_1_B7_hnew_B8chengji_8,2.5123734e-05
2023,yb_cut_mean_intTarget_0.0_mean*A15_intTarget_1.0_mean,2.5123734e-05
2024,B4_2_B4_1_intTarget_4.0_mean,2.5123734e-05
2025,A9_33,2.5123734e-05
2026,A20_1_A16_hnew_1,2.5123734e-05
2027,B4_1_A28_2_11,1.88428e-05
2028,A11_hnew_A9_hnew_0,1.88428e-05
2029,B14_to_A6_intTarget_4.0_mean,1.88428e-05
2030,B6_intTarget_0.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,1.88428e-05
2031,yb_cut_mean_intTarget_0.0_mean/A15_intTarget_1.0_mean,1.88428e-05
2032,A28_1_A26_hnew_0,1.88428e-05
2033,B4_1_A28_2_B1chengji_10,1.88428e-05
2034,A20_1_A16_hnew_16,1.88428e-05
2035,B14_to_A24_hnew_A20_2_A22chengji_intTarget_3.0_mean,1.88428e-05
2036,A28_1_A26_hnew_1,1.88428e-05
2037,样本id_cut_intTarget_0.0_mean*yb_cut_mean_intTarget_1.0_mean,1.88428e-05
2038,A7_intTarget_1.0_mean,1.88428e-05
2039,B4_2_B4_1_B1chengji_18,1.88428e-05
2040,B14_to_B11_1_B10_2_B8chengji_intTarget_1.0_mean,1.88428e-05
2041,B14_to_B7_intTarget_0.0_mean,1.88428e-05
2042,A7_hnew_A5_hnew_A6chengji_22,1.88428e-05
2043,B14_to_B9_1_B7_hnew_B8chengji_intTarget_2.0_mean,1.88428e-05
2044,B14_to_B9_2_B9_1_B8chengji_intTarget_2.0_mean,1.88428e-05
2045,B14_to_B8_intTarget_0.0_mean,1.88428e-05
2046,yb_cut_mean_intTarget_0.0_mean*A27_intTarget_0.0_mean,1.88428e-05
2047,A28_1_A26_hnew_16,1.88428e-05
2048,A20_1_A16_hnew_4,1.88428e-05
2049,B14_to_A24_hnew_A20_2_intTarget_4.0_mean,1.88428e-05
2050,A7_hnew_A5_hnew_A6chengji_9,1.88428e-05
2051,B14_to_A28_1_A26_hnew_A27chengji_intTarget_0.0_mean,1.88428e-05
2052,B10_2_B10_1_B8chengji_2,1.88428e-05
2053,B14_to_A6_intTarget_1.0_mean,1.88428e-05
2054,B14_to_A6_intTarget_0.0_mean,1.88428e-05
2055,A11_hnew_A9_hnew_A10chengji_0,1.88428e-05
2056,B14_to_B6_intTarget_1.0_mean,1.88428e-05
2057,A14_hnew_A11_hnew_A12chengji_0,1.88428e-05
2058,B4_1_A28_2_B1chengji_41,1.88428e-05
2059,A28_1_A26_hnew_9,1.88428e-05
2060,B14_to_A20_2_A20_1_A17chengji_intTarget_0.0_mean,1.88428e-05
2061,A28_2_A28_1_A27chengji_4,1.88428e-05
2062,A20_1_A16_hnew_8,1.88428e-05
2063,样本id_cut_39,1.88428e-05
2064,A14_hnew_A11_hnew_A12chengji_intTarget_2.0_mean,1.88428e-05
2065,A5_11,1.88428e-05
2066,A6_21,1.88428e-05
2067,样本id_cut_intTarget_3.0_mean*yb_cut_mean_intTarget_2.0_mean,1.88428e-05
2068,yb_cut_mean_20,1.88428e-05
2069,B7_32,1.88428e-05
2070,B7_35,1.88428e-05
2071,A5_57,1.88428e-05
2072,yb_cut_mean_intTarget_3.0_mean*yb_cut_mean_intTarget_1.0_mean,1.88428e-05
2073,样本id_cut_intTarget_3.0_mean*yb_cut_mean_intTarget_4.0_mean,1.88428e-05
2074,yb_cut_mean_intTarget_4.0_mean/A27_intTarget_0.0_mean,1.88428e-05
2075,A5_1,1.88428e-05
2076,A6_0,1.88428e-05
2077,样本id_cut_intTarget_4.0_mean/yb_cut_mean_intTarget_2.0_mean,1.88428e-05
2078,样本id_cut_27,1.88428e-05
2079,yb_cut_mean_91,1.88428e-05
2080,yb_cut_mean_intTarget_4.0_mean*A27_intTarget_0.0_mean,1.88428e-05
2081,A16_hnew_A14_hnew_A15chengji_intTarget_3.0_mean,1.88428e-05
2082,A9_19,1.88428e-05
2083,yb_cut_mean_84,1.88428e-05
2084,yb_cut_mean_79,1.88428e-05
2085,A9_17,1.88428e-05
2086,A6_2,1.88428e-05
2087,yb_cut_mean_67,1.88428e-05
2088,yb_cut_mean_40,1.88428e-05
2089,A9_2,1.88428e-05
2090,A24_43,1.88428e-05
2091,yb_cut_mean_8,1.88428e-05
2092,A24_23,1.88428e-05
2093,A24_4,1.88428e-05
2094,A24_18,1.88428e-05
2095,yb_cut_mean_intTarget_3.0_mean/A15_intTarget_1.0_mean,1.88428e-05
2096,B4_2_B4_1_intTarget_3.0_mean,1.88428e-05
2097,B5_6,1.88428e-05
2098,A14_47,1.88428e-05
2099,样本id_cut_85,1.88428e-05
2100,yb_cut_mean_intTarget_3.0_mean/yb_cut_mean_intTarget_4.0_mean,1.88428e-05
2101,A26_5,1.88428e-05
2102,B5_39,1.88428e-05
2103,样本id_cut_59,1.88428e-05
2104,A16_9,1.88428e-05
2105,样本id_cut_76,1.88428e-05
2106,A9_hnew_A7_hnew_intTarget_0.0_mean,1.88428e-05
2107,B14_to_B11_2_B11_1_B8chengji_intTarget_0.0_mean,1.2561867e-05
2108,B14_to_B11_1_B10_2_B8chengji_intTarget_0.0_mean,1.2561867e-05
2109,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,1.2561867e-05
2110,A24_hnew_A20_2_0,1.2561867e-05
2111,样本id_cut_6,1.2561867e-05
2112,A7_hnew_A5_hnew_A6chengji_8,1.2561867e-05
2113,A17_1,1.2561867e-05
2114,A28_1_A26_hnew_2,1.2561867e-05
2115,A3_2,1.2561867e-05
2116,A6_3,1.2561867e-05
2117,样本id_cut_49,1.2561867e-05
2118,A21_2,1.2561867e-05
2119,A5_29,1.2561867e-05
2120,A17_5,1.2561867e-05
2121,样本id_cut_41,1.2561867e-05
2122,B14_to_A26_intTarget_4.0_mean,1.2561867e-05
2123,B10_1_B9_2_B8chengji_7,1.2561867e-05
2124,样本id_cut_37,1.2561867e-05
2125,B14_to_B9_1_B7_hnew_B8chengji_intTarget_3.0_mean,1.2561867e-05
2126,样本id_cut_34,1.2561867e-05
2127,A7_hnew_A5_hnew_A6chengji_24,1.2561867e-05
2128,B14_to_B4_2_B4_1_B1chengji_intTarget_1.0_mean,1.2561867e-05
2129,A5_40,1.2561867e-05
2130,A5_45,1.2561867e-05
2131,B10_2_B10_1_B8chengji_16,1.2561867e-05
2132,A9_10,1.2561867e-05
2133,B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean*B6_intTarget_0.0_mean,1.2561867e-05
2134,A7_10,1.2561867e-05
2135,B6_intTarget_0.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,1.2561867e-05
2136,B7_20,1.2561867e-05
2137,B7_15,1.2561867e-05
2138,A16_10,1.2561867e-05
2139,B7_7,1.2561867e-05
2140,B7_hnew_B5_hnew_7,1.2561867e-05
2141,B7_hnew_B5_hnew_3,1.2561867e-05
2142,B7_hnew_B5_hnew_0,1.2561867e-05
2143,B6_18,1.2561867e-05
2144,A14_1,1.2561867e-05
2145,B14_to_样本id_cut_intTarget_2.0_mean,1.2561867e-05
2146,A14_5,1.2561867e-05
2147,B6_4,1.2561867e-05
2148,yb_cut_mean_intTarget_2.0_mean*yb_cut_mean_intTarget_4.0_mean,1.2561867e-05
2149,B14_to_B8_intTarget_1.0_mean,1.2561867e-05
2150,B14_to_B7_intTarget_2.0_mean,1.2561867e-05
2151,B14_to_B7_intTarget_1.0_mean,1.2561867e-05
2152,B14_to_A24_intTarget_2.0_mean,1.2561867e-05
2153,B5_25,1.2561867e-05
2154,A11_6,1.2561867e-05
2155,A11_5,1.2561867e-05
2156,B7_29,1.2561867e-05
2157,yb_cut_mean_intTarget_3.0_mean/yb_cut_mean_intTarget_2.0_mean,1.2561867e-05
2158,B12_1,1.2561867e-05
2159,yb_cut_mean_intTarget_1.0_mean*yb_cut_mean_intTarget_4.0_mean,1.2561867e-05
2160,A28_1_A26_hnew_14,1.2561867e-05
2161,A28_1_A26_hnew_15,1.2561867e-05
2162,B10_2_B10_1_14,1.2561867e-05
2163,B1_13,1.2561867e-05
2164,A9_6,1.2561867e-05
2165,样本id_cut_69,1.2561867e-05
2166,B14_to_A20_1_A16_hnew_A17chengji_intTarget_2.0_mean,1.2561867e-05
2167,B7_hnew_B5_hnew_17,1.2561867e-05
2168,B8_4,1.2561867e-05
2169,B8_1,1.2561867e-05
2170,A9_56,1.2561867e-05
2171,B14_to_A11_hnew_A9_hnew_A10chengji_intTarget_1.0_mean,1.2561867e-05
2172,B14_to_A9_hnew_A7_hnew_A8chengji_intTarget_1.0_mean,1.2561867e-05
2173,B4_12,1.2561867e-05
2174,B14_to_A7_hnew_A5_hnew_A6chengji_intTarget_3.0_mean,1.2561867e-05
2175,B14_to_B9_1_B7_hnew_intTarget_4.0_mean,1.2561867e-05
2176,A5_25,1.2561867e-05
2177,B4_1_A28_2_B1chengji_3,1.2561867e-05
2178,样本id_cut_74,1.2561867e-05
2179,A25_2,1.2561867e-05
2180,yb_cut_mean_45,1.2561867e-05
2181,yb_cut_mean_51,1.2561867e-05
2182,yb_cut_mean_54,1.2561867e-05
2183,B9_1_B7_hnew_B8chengji_6,1.2561867e-05
2184,B9_1_B7_hnew_B8chengji_1,1.2561867e-05
2185,yb_cut_mean_62,1.2561867e-05
2186,A20_1_A16_hnew_6,1.2561867e-05
2187,A5_19,1.2561867e-05
2188,A20_1_A16_hnew_0,1.2561867e-05
2189,A14_hnew_A11_hnew_A12chengji_intTarget_0.0_mean,1.2561867e-05
2190,A28_intTarget_2.0_mean,1.2561867e-05
2191,B11_2_B11_1_intTarget_3.0_mean,1.2561867e-05
2192,yb_cut_std_24,1.2561867e-05
2193,yb_cut_std_33,1.2561867e-05
2194,样本id_cut_intTarget_3.0_mean/yb_cut_mean_intTarget_2.0_mean,1.2561867e-05
2195,yb_cut_mean_33,1.2561867e-05
2196,A26_57,1.2561867e-05
2197,A26_hnew_A24_hnew_A25chengji_2,1.2561867e-05
2198,yb_cut_std_40,1.2561867e-05
2199,yb_cut_std_45,1.2561867e-05
2200,A28_2_A28_1_intTarget_4.0_mean,1.2561867e-05
2201,A28_2_A28_1_intTarget_1.0_mean,1.2561867e-05
2202,yb_cut_mean_intTarget_4.0_mean/A15_intTarget_1.0_mean,1.2561867e-05
2203,A7_hnew_A5_hnew_intTarget_0.0_mean,1.2561867e-05
2204,A28_2_A28_1_A27chengji_20,1.2561867e-05
2205,yb_cut_std_intTarget_3.0_mean,1.2561867e-05
2206,yb_cut_std_intTarget_0.0_mean,1.2561867e-05
2207,yb_cut_mean_intTarget_4.0_mean,1.2561867e-05
2208,A26_42,1.2561867e-05
2209,B12_intTarget_4.0_mean,1.2561867e-05
2210,A20_2_A20_1_A17chengji_9,1.2561867e-05
2211,yb_cut_mean_92,1.2561867e-05
2212,B14_to_A26_intTarget_3.0_mean,1.2561867e-05
2213,A7_intTarget_4.0_mean,1.2561867e-05
2214,yb_cut_mean_1,1.2561867e-05
2215,yb_cut_mean_7,1.2561867e-05
2216,样本id_cut_81,1.2561867e-05
2217,A20_2_A20_1_A17chengji_5,1.2561867e-05
2218,A8_intTarget_0.0_mean,1.2561867e-05
2219,yb_cut_mean_27,1.2561867e-05
2220,B9_2_B9_1_B8chengji_33,1.2561867e-05
2221,B9_2_B9_1_B8chengji_2,1.2561867e-05
2222,A27_3,1.2561867e-05
2223,B14_to_A6_intTarget_3.0_mean,6.2809336e-06
2224,yb_cut_mean_intTarget_3.0_mean*yb_cut_mean_intTarget_0.0_mean,6.2809336e-06
2225,A26_1,6.2809336e-06
2226,B4_2_B4_1_B1chengji_6,6.2809336e-06
2227,B7_hnew_B5_hnew_4,6.2809336e-06
2228,B7_hnew_B5_hnew_5,6.2809336e-06
2229,A26_hnew_A24_hnew_A25chengji_11,6.2809336e-06
2230,B9_2_B9_1_B8chengji_36,6.2809336e-06
2231,B10_1_B9_2_B8chengji_6,6.2809336e-06
2232,A26_0,6.2809336e-06
2233,B9_2_B9_1_B8chengji_12,6.2809336e-06
2234,B7_hnew_B5_hnew_12,6.2809336e-06
2235,B4_2_B4_1_B1chengji_12,6.2809336e-06
2236,A26_hnew_A24_hnew_A25chengji_3,6.2809336e-06
2237,A27_4,6.2809336e-06
2238,A26_hnew_A24_hnew_A25chengji_6,6.2809336e-06
2239,yb_cut_mean_intTarget_3.0_mean*yb_cut_mean_intTarget_4.0_mean,6.2809336e-06
2240,B10_1_B9_2_B8chengji_2,6.2809336e-06
2241,B4_2_B4_1_B1chengji_15,6.2809336e-06
2242,B7_hnew_B5_hnew_1,6.2809336e-06
2243,B14_to_A9_intTarget_0.0_mean,6.2809336e-06
2244,B14_to_A7_intTarget_2.0_mean,6.2809336e-06
2245,B5_15,6.2809336e-06
2246,A15_1,6.2809336e-06
2247,A27_7,6.2809336e-06
2248,A26_41,6.2809336e-06
2249,B14_to_A26_intTarget_0.0_mean,6.2809336e-06
2250,B9_2_B9_1_B8chengji_50,6.2809336e-06
2251,B5_20,6.2809336e-06
2252,B14_to_A24_intTarget_1.0_mean,6.2809336e-06
2253,A16_3,6.2809336e-06
2254,A9_hnew_A7_hnew_A8chengji_32,6.2809336e-06
2255,A28_2_A28_1_A27chengji_39,6.2809336e-06
2256,A24_2,6.2809336e-06
2257,B5_13,6.2809336e-06
2258,B14_to_A14_intTarget_1.0_mean,6.2809336e-06
2259,B4_1_A28_2_B1chengji_40,6.2809336e-06
2260,B14_to_A9_intTarget_4.0_mean,6.2809336e-06
2261,A26_44,6.2809336e-06
2262,A26_10,6.2809336e-06
2263,B14_to_A9_intTarget_3.0_mean,6.2809336e-06
2264,A26_8,6.2809336e-06
2265,B14_to_A9_intTarget_1.0_mean,6.2809336e-06
2266,B10_1_B9_2_B8chengji_13,6.2809336e-06
2267,A26_2,6.2809336e-06
2268,B9_2_B9_1_B8chengji_4,6.2809336e-06
2269,A7_hnew_A5_hnew_A6chengji_18,6.2809336e-06
2270,B9_1_B7_hnew_0,6.2809336e-06
2271,A26_69,6.2809336e-06
2272,B1_10,6.2809336e-06
2273,B10_2_B10_1_1,6.2809336e-06
2274,B10_2_B10_1_B8chengji_1,6.2809336e-06
2275,A20_2_A20_1_A17chengji_2,6.2809336e-06
2276,B9_1_B7_hnew_B8chengji_5,6.2809336e-06
2277,B1_9,6.2809336e-06
2278,A7_hnew_A5_hnew_A6chengji_0,6.2809336e-06
2279,B1_7,6.2809336e-06
2280,B9_1_B7_hnew_B8chengji_7,6.2809336e-06
2281,A20_2_A20_1_A17chengji_7,6.2809336e-06
2282,A24_38,6.2809336e-06
2283,A24_hnew_A20_2_A21chengji_8,6.2809336e-06
2284,A17_0,6.2809336e-06
2285,A24_hnew_A20_2_A21chengji_5,6.2809336e-06
2286,B9_1_B7_hnew_B8chengji_16,6.2809336e-06
2287,A24_26,6.2809336e-06
2288,A17_3,6.2809336e-06
2289,B9_1_B7_hnew_B8chengji_33,6.2809336e-06
2290,A7_hnew_A5_hnew_A6chengji_10,6.2809336e-06
2291,A20_2_A20_1_A17chengji_25,6.2809336e-06
2292,B10_2_B10_1_B8chengji_12,6.2809336e-06
2293,A20_2_A20_1_A17chengji_8,6.2809336e-06
2294,B10_2_B10_1_B8chengji_4,6.2809336e-06
2295,A24_hnew_A20_2_A21chengji_21,6.2809336e-06
2296,A24_hnew_A20_2_A22chengji_0,6.2809336e-06
2297,A16_49,6.2809336e-06
2298,A24_hnew_A20_2_A22chengji_20,6.2809336e-06
2299,A7_hnew_A5_hnew_A6chengji_17,6.2809336e-06
2300,A20_3,6.2809336e-06
2301,A24_70,6.2809336e-06
2302,B4_10,6.2809336e-06
2303,B9_1_B7_hnew_6,6.2809336e-06
2304,A24_52,6.2809336e-06
2305,A24_8,6.2809336e-06
2306,B11_2_B11_1_B8chengji_0,6.2809336e-06
2307,yb_cut_mean_intTarget_3.0_mean/yb_cut_mean_intTarget_1.0_mean,6.2809336e-06
2308,B9_2_B9_1_2,6.2809336e-06
2309,B9_2_B9_1_7,6.2809336e-06
2310,B10_1_B9_2_3,6.2809336e-06
2311,A24_13,6.2809336e-06
2312,yb_cut_mean_intTarget_3.0_mean*yb_cut_mean_intTarget_2.0_mean,6.2809336e-06
2313,B11_1_B10_2_B8chengji_1,6.2809336e-06
2314,B10_1_B9_2_B8chengji_34,6.2809336e-06
